id,sku,modelno,price,time
Romex-1000-ft-14-3-Solid-SIMpull-NM-B-Wire-63946801,202316228,63946801,223.99,2017-02-03T18:00:46Z
Southwire-100-ft-12-White-Stranded-THHN-Wire-22965852,204868304,22965852,21.37,2017-02-03T18:00:48Z
Southwire-500-ft-10-Brown-Stranded-CU-THHN-Wire-22980757,202316513,22980757,75.47,2017-02-03T18:00:50Z
Southwire-500-ft-10-Orange-Stranded-CU-THHN-Wire-22979957,202316514,22979957,75.47,2017-02-03T18:00:52Z
Southwire-500-ft-6-White-Stranded-CU-THHN-Wire-20494101,202316340,20494101,190.0,2017-02-03T18:00:54Z
Southwire-500-ft-2-0-Black-Stranded-THHN-Wire-20506202,202316360,20506202,918.0,2017-02-03T18:00:56Z
Southwire-500-ft-12-Yellow-Stranded-THHN-Wire-22969058,203401702,22969058,50.97,2017-02-03T18:01:00Z
Southwire-100-ft-12-White-Solid-THHN-Wire-11588138,204868212,11588138,19.17,2017-02-03T18:01:01Z
Southwire-100-ft-12-Green-Stranded-THHN-Wire-22968252,204868284,22968252,21.37,2017-02-03T18:01:07Z
Southwire-500-ft-12-Orange-Stranded-THHN-Wire-22970858,203401703,22970858,50.97,2017-02-03T18:01:12Z
Romex-250-ft-14-2-2-Pack-White-Solid-CU-SIMpull-NM-B-Wire-28827458,206647951,28827458,75.0,2017-02-03T18:01:20Z
Southwire-350-ft-12-Black-White-Green-Stranded-CU-SIMpull-CoilPAK-THHN-Wire-58453303,205476070,58453303,119.0,2017-02-03T18:01:21Z
Southwire-100-ft-12-Black-Solid-THHN-Wire-11587338,204868206,11587338,19.17,2017-02-03T18:01:22Z
Southwire-100-ft-10-Green-Stranded-THHN-Wire-22977337,204812522,22977337,27.17,2017-02-03T18:01:23Z
Southwire-100-ft-12-Green-Solid-THHN-Wire-11591538,204868207,11591538,19.17,2017-02-03T18:01:24Z
Southwire-500-ft-14-Red-Solid-THHN-Wire-11581658,203401599,11581658,32.37,2017-02-03T18:01:25Z
Southwire-500-ft-14-Green-Solid-THHN-Wire-11583258,203401602,11583258,32.37,2017-02-03T18:01:26Z
Romex-500-ft-8-3-Black-Stranded-CU-SIMpull-NM-B-W-G-Wire-63949205,202316284,63949205,556.0,2017-02-03T18:01:28Z
Southwire-350-ft-12-Black-White-Green-Solid-CU-SIMpull-CoilPAK-THHN-Wire-58389703,205476090,58389703,105.0,2017-02-03T18:01:30Z
Southwire-500-ft-14-Blue-Stranded-THHN-Wire-22958358,203401691,22958358,35.77,2017-02-03T18:01:31Z
Southwire-50-ft-12-Black-Stranded-THHN-Wire-22964179,204868278,22964179,11.97,2017-02-03T18:01:33Z
Southwire-50-ft-10-Black-Stranded-THHN-Wire-22973236,204812488,22973236,14.67,2017-02-03T18:01:35Z
Southwire-50-ft-12-White-Stranded-THHN-Wire-22965879,204868305,22965879,11.97,2017-02-03T18:01:36Z
Southwire-100-ft-10-Red-Stranded-THHN-Wire-22975737,204812519,22975737,27.17,2017-02-03T18:01:38Z
Cerrowire-50-ft-12-1-Black-Solid-THHN-Wire-112-1601BR,202669815,112-1601BR,10.67,2017-02-03T18:01:40Z
