id,sku,modelno,price,time
Southwire-1000-ft-14-Pink-Stranded-CU-GPT-Primary-Auto-Wire-56431424,205341530,56431424,98.0,2017-02-08T23:22:52Z
Southwire-1000-ft-8-Black-Stranded-THHN-Wire-20488306,202316317,20488306,341.0,2017-02-08T23:22:54Z
Southwire-2-500-ft-8-Gauge-Brown-Stranded-CU-SIMpull-THHN-Wire-23847701,207100934,23847701,652.37,2017-02-08T23:22:56Z
Southwire-500-ft-18-Yellow-Solid-TFN-Wire-26982906,206471698,26982906,43.17,2017-02-08T23:22:57Z
Southwire-2500-ft-12-Orange-Solid-THHN-Wire-11593105,206052153,11593105,257.35,2017-02-08T23:22:59Z
1000-ft-16-AWG-2-Conductor-65-Strand-Speaker-Wire-White-16-2csboxwh1000,300420200,16-2csboxwh1000,219.99,2017-02-08T23:23:00Z
Southwire-500-ft-10-Gauge-Green-Stranded-CU-XHHW-Wire-37116103,207100981,37116103,129.01,2017-02-08T23:23:02Z
Southwire-1000-ft-18-Pink-Stranded-CU-GPT-Primary-Auto-Wire-56431224,205341536,56431224,48.36,2017-02-08T23:23:03Z
Southwire-2500-ft-14-Blue-Solid-THHN-Wire-11582405,205358019,11582405,197.4,2017-02-08T23:23:04Z
Southwire-2-500-ft-10-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-22977306,207100919,22977306,376.52,2017-02-08T23:23:06Z
1000-ft-12-2-Gauge-Fire-Alarm-Control-Cable-Reel-with-Red-Armor-1835R60-00,300690889,1835R60-00,1514.57,2017-02-08T23:23:09Z
250-ft-14-4-Stranded-Speaker-Wire-EM6834250,206467299,EM6834250,245.99,2017-02-08T23:23:10Z
Southwire-500-ft-6-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-26067901,207100948,26067901,191.27,2017-02-08T23:23:12Z
Southwire-2500-ft-12-Pink-Stranded-THHN-Wire-24250306,206052164,24250306,294.88,2017-02-08T23:23:13Z
Southwire-500-ft-6-Gauge-Purple-Stranded-CU-SIMpull-THHN-Wire-48560701,207100952,48560701,191.27,2017-02-08T23:23:15Z
AFC-Cable-Systems-12-4-Gauge-x-250-ft-MC-Lite-Cable-2106S42-01,206741552,2106S42-01,262.05,2017-02-08T23:23:16Z
Southwire-2-500-ft-6-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-26067909,207100946,26067909,995.1,2017-02-08T23:23:18Z
AFC-Cable-Systems-14-3-x-250-ft-Aluminum-MC-Quik-Cable-3102-42-00,204794261,3102-42-00,197.34,2017-02-08T23:23:20Z
Southwire-1-000-ft-2-Red-Stranded-THHN-Wire-20501302,204732201,20501302,1204.0,2017-02-08T23:23:21Z
Carol-Brand-250-ft-16-3-Black-Portable-Power-SJOOW-Electrical-Cord-01342-35T-01,205806389,01342.35T.01,108.0,2017-02-08T23:23:23Z
MC-Lite-Luminary-1000-ft-16-2-TPJ-12-3-MC-Lite-Luminary-18BG-60-500,300690873,18BG-60-500,1575.51,2017-02-08T23:23:24Z
Southwire-500-ft-16-4-Blue-Stranded-CU-In-Wall-Speaker-CL3-Wire-56911745,202316395,56911745,192.0,2017-02-08T23:23:25Z
Southwire-1-000-ft-4-Gauge-Red-Stranded-CU-SIMpull-THHN-Wire-20498204,207100960,20498204,653.97,2017-02-08T23:23:27Z
250-ft-12-3-Gauge-Healthcare-Facilities-Coil-with-Green-Armor-1505G42-00,300690913,1505G42-00,300.02,2017-02-08T23:23:29Z
Carol-Brand-250-ft-10-3-Black-Portable-Power-SOOW-Electrical-Cord-02728-35T-01,205843140,02728.35T.01,316.0,2017-02-08T23:23:31Z
Southwire-500-ft-3-3-3-5-Gray-Standed-CU-SER-Cable-27757403,202250390,27757403,3474.0,2017-02-08T23:23:32Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Tuff-Cable-1704B42T02,206741516,1704B42T02,108.41,2017-02-08T23:23:33Z
Southwire-500-ft-12-Green-Stranded-XHHW-Wire-37106271,205811070,37106271,89.99,2017-02-08T23:23:35Z
Southwire-500-ft-10-Gauge-White-Stranded-CU-XHHW-Wire-37112003,207100977,37112003,134.11,2017-02-08T23:23:36Z
Southwire-2-500-ft-12-Gauge-Green-Solid-CU-SIMpull-THHN-Wire-40100001,207100936,40100001,222.68,2017-02-08T23:23:37Z
Southwire-500-ft-16-Blue-Stranded-TFFN-Fixture-Wire-27035501,202250348,27035501,52.24,2017-02-08T23:23:39Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2104S60-04,206741545,2104S60-04,445.08,2017-02-08T23:23:40Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2104S42-03,206741539,2104S42-03,108.41,2017-02-08T23:23:42Z
Southwire-2-500-ft-1-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20504705,207100969,20504705,2911.03,2017-02-08T23:23:44Z
Southwire-250-ft-14-3-Gray-Solid-CU-UF-B-Cable-13057555,205745433,13057555,106.68,2017-02-08T23:23:45Z
Cerrowire-2500-ft-12-19-Purple-Stranded-THHN-Wire-112-3609M,204358916,112-3609M,270.0,2017-02-08T23:23:47Z
Southwire-500-ft-10-Black-Solid-THHN-Wire-11595601,202316544,11595601,84.47,2017-02-08T23:23:48Z
Carol-Brand-250-ft-6-3-Black-Portable-Power-SOOW-Electrical-Cord-01825-35-01,205842743,01825.35.01,820.0,2017-02-08T23:23:49Z
Southwire-1-000-ft-12-2-Solid-CU-SER-Sub-Pump-Cable-55163501,206291953,55163501,575.0,2017-02-08T23:23:51Z
Southwire-500-ft-8-Gray-Stranded-THHN-Wire-23850112,206061712,23850112,135.0,2017-02-08T23:23:52Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Tuff-Cable-1704B60T04,206741534,1704B60T04,445.08,2017-02-08T23:23:53Z
Southwire-2-500-ft-10-Gauge-White-Stranded-CU-XHHW-Wire-37112001,207100976,37112001,599.53,2017-02-08T23:23:55Z
Southwire-2500-ft-14-Brown-Stranded-THHN-Wire-22962506,205358078,22962506,223.0,2017-02-08T23:23:56Z
Southwire-1000-ft-8-3-Black-Stranded-CU-NM-B-Cable-63949201,205919801,63949201,1086.0,2017-02-08T23:23:57Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Tuff-Cable-1704B42T04,206741528,1704B42T04,108.41,2017-02-08T23:23:58Z
AFC-Cable-Systems-16-2-x-250-ft-MC-Fire-Alarm-Cable-1810R42-00,204843325,1810R42-00,191.96,2017-02-08T23:23:59Z
AFC-Cable-Systems-14-4-x-250-ft-MC-Fire-Alarm-Cable-1837R42-00,204843313,1837R42-00,297.77,2017-02-08T23:24:01Z
Southwire-2-500-ft-4-Gauge-Red-Stranded-CU-SIMpull-THHN-Wire-20498207,207100959,20498207,1492.05,2017-02-08T23:24:03Z
Southwire-2500-ft-14-Red-Stranded-THHN-Wire-22957506,205358070,22957506,223.0,2017-02-08T23:24:04Z
Southwire-2500-ft-14-Blue-Stranded-THHN-Wire-22958306,205358074,22958306,223.0,2017-02-08T23:24:06Z
14-AWG-4-Conductor-Direct-Burial-105-Strand-Wet-Slick-OFC-Speaker-Wire-White-14-4fx-boxwhite,300412324,14-4fx-boxwhite,349.99,2017-02-08T23:24:08Z
Carol-Brand-250-ft-12-3-Black-Portable-Power-SOOW-Electrical-Cord-02725-35T-01,205843019,02725.35T.01,240.68,2017-02-08T23:24:10Z
Southwire-500-ft-6-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-26068701,207100945,26068701,191.27,2017-02-08T23:24:11Z
AFC-Cable-Systems-12-2-x-250-ft-Health-Care-Facility-Aluminum-MC-Stat-Cable-5804-42-00,204794276,5804-42-00,205.14,2017-02-08T23:24:12Z
250-ft-12-2-Stranded-Speaker-Wire-EM6822250,206467296,EM6822250,229.99,2017-02-08T23:24:13Z
Southwire-500-ft-12-Black-Stranded-XHHW-Wire-11293871,205811034,11293871,98.99,2017-02-08T23:24:15Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Quik-Lite-Cable-3158-42-00,206741566,3158-42-00,137.64,2017-02-08T23:24:16Z
Southwire-1000-ft-8-Black-Stranded-CU-GPT-Primary-Auto-Wire-55666401,205333298,55666401,377.0,2017-02-08T23:24:18Z
Southwire-1000-ft-14-White-Stranded-CU-GPT-Primary-Auto-Wire-55669024,205333316,55669024,98.0,2017-02-08T23:24:19Z
Southwire-500-ft-2-0-3-Gray-Stranded-CU-Tray-Cable-44345701,202316434,44345701,5415.0,2017-02-08T23:24:20Z
Southwire-2-500-ft-8-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20488305,207100927,20488305,652.37,2017-02-08T23:24:22Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2104S42-05,206741541,2104S42-05,108.41,2017-02-08T23:24:23Z
Carol-Brand-250-ft-10-4-Black-Portable-Power-SJOOW-Electrical-Cord-01384-35T-01,205843934,01384.35T.01,366.0,2017-02-08T23:24:25Z
Southwire-500-ft-16-2-Blue-Stranded-CU-In-Wall-Speaker-CL3-Wire-56911545,202316394,56911545,137.0,2017-02-08T23:24:26Z
Southwire-2500-ft-14-Gray-Stranded-THHN-Wire-22963306,205358077,22963306,236.44,2017-02-08T23:24:27Z
Southwire-500-ft-6-3-Black-Stranded-CU-Tray-Cable-44340801,202316433,44340801,1291.0,2017-02-08T23:24:28Z
1000-ft-12-3-Healthcare-Facilities-Lite-Reel-with-Green-Armor-2805G60-00,300690901,2805G60-00,1234.49,2017-02-08T23:24:31Z
AFC-Cable-Systems-10-2-x-1000-ft-10-2-Gauge-BX-AC-90-Cable-1407N60-00,202364423,1407N60-00,763.0,2017-02-08T23:24:33Z
Cerrowire-2500-ft-12-19-Yellow-Stranded-THHN-Wire-112-3607M,204358914,112-3607M,270.0,2017-02-08T23:24:35Z
Southwire-2-500-ft-10-Gauge-Purple-Stranded-CU-SIMpull-THHN-Wire-25659406,207100924,25659406,376.52,2017-02-08T23:24:37Z
Southwire-1000-ft-8-Purple-Stranded-THHN-Wire-25658602,206061709,25658602,341.0,2017-02-08T23:24:38Z
250-ft-16-2-Stranded-Speaker-Wire-EM6826250,206467298,EM6826250,127.04,2017-02-08T23:24:40Z
Southwire-500-ft-2-White-Stranded-CU-THHN-Cable-20503901,202316405,20503901,633.15,2017-02-08T23:24:42Z
1000-ft-14-2-Gauge-Fire-Alarm-Control-Cable-Reel-with-Red-Armor-1834R60-00,300690902,1834R60-00,1008.05,2017-02-08T23:24:43Z
Cerrowire-500-ft-2-1-Green-Stranded-THHN-Wire-112-4605J,204237534,112-4605J,670.0,2017-02-08T23:24:46Z
Cerrowire-500-ft-8-1-Stranded-XHHW-2-Wire-Red-1171-4003J,202899541,1171-4003J,199.0,2017-02-08T23:24:48Z
Southwire-500-ft-18-4-Red-Solid-CU-Unshield-FPLP-Alarm-Cable-57559044,202316272,57559044,148.0,2017-02-08T23:24:50Z
MC-Lite-Luminary-250-ft-16-2-TPJ-12-3-MC-Lite-Luminary-Coil-18BG-42-500,300690890,18BG-42-500,393.91,2017-02-08T23:24:51Z
Southwire-2500-ft-12-Yellow-Solid-THHN-Wire-11592305,206052152,11592305,245.11,2017-02-08T23:24:53Z
Southwire-500-ft-4-0-Black-Stranded-CU-THHN-Wire-20508802,202316420,20508802,2208.84,2017-02-08T23:24:54Z
Southwire-2-500-ft-8-Gauge-Blue-Stranded-CU-SIMpull-THHN-Wire-20491705,207100931,20491705,652.37,2017-02-08T23:24:55Z
AFC-Cable-Systems-2-3-x-500-ft-BX-AC-90-Cable-1426-45-00,202262386,1426-45-00,3074.0,2017-02-08T23:24:57Z
Southwire-1000-ft-8-Blue-Stranded-THHN-Wire-20491706,206061595,20491706,341.0,2017-02-08T23:24:58Z
1000-ft-12-2-Gauge-Healthcare-Facilities-Reel-with-Green-Armor-1504G60-00,300690920,1504G60-00,837.28,2017-02-08T23:25:02Z
Southwire-500-ft-14-White-Stranded-XHHW-Wire-37092471,205810726,37092471,79.0,2017-02-08T23:25:03Z
Carol-Brand-250-ft-10-3-Black-Portable-Power-SJOOW-Electrical-Cord-01383-35T-01,205843903,01383.35T.01,310.0,2017-02-08T23:25:04Z
Southwire-2500-ft-14-Gray-Solid-THHN-Wire-21466805,205358022,21466805,200.06,2017-02-08T23:25:05Z
Southwire-2-500-ft-12-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-66301303,207100887,66301303,255.4,2017-02-08T23:25:07Z
AFC-Cable-Systems-12-3-Gauge-x-1-000-ft-MC-Quik-Lite-Cable-3105-60-00,206741565,3105-60-00,1073.42,2017-02-08T23:25:08Z
Romex-1000-ft-10-2-Solid-SIMpull-NM-B-Wire-28829001,202316227,28829001,367.41,2017-02-08T23:25:09Z
1000-ft-12-3-Gauge-Healthcare-Facilities-Reel-with-Green-Armor-1505G60-00,300690914,1505G60-00,1234.49,2017-02-08T23:25:12Z
Southwire-2-500-ft-10-Gauge-Orange-Solid-CU-SIMpull-THHN-Wire-11601205,207100914,11601205,373.11,2017-02-08T23:25:13Z
Southwire-1000-ft-18-Dark-Green-Stranded-CU-GPT-Primary-Auto-Wire-55835024,205341453,55835024,48.36,2017-02-08T23:25:14Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2158S42-01,206741561,2158S42-01,137.64,2017-02-08T23:25:16Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Tuff-Cable-1704B42T03,206741517,1704B42T03,108.41,2017-02-08T23:25:17Z
Southwire-1000-ft-8-Yellow-Stranded-THHN-Wire-23848506,206061596,23848506,341.0,2017-02-08T23:25:18Z
Cerrowire-2500-ft-12-19-Blue-Stranded-THHN-Wire-112-3604M,204358911,112-3604M,270.0,2017-02-08T23:25:38Z
Southwire-1000-ft-8-White-Stranded-CU-THHN-Wire-20489106,202316345,20489106,341.0,2017-02-08T23:25:40Z
Southwire-2500-ft-14-Red-Solid-THHN-Wire-11581605,205358017,11581605,188.0,2017-02-08T23:25:41Z
Southwire-1000-ft-14-Yellow-Stranded-CU-GPT-Primary-Auto-Wire-55670824,205341596,55670824,98.0,2017-02-08T23:25:43Z
Southwire-500-ft-2-0-2-0-2-0-1-Gray-Stranded-CU-SER-Cable-27083501,202250391,27083501,6998.0,2017-02-08T23:25:44Z
Carol-Brand-250-ft-6-4-Black-Portable-Power-SOOW-Electrical-Cord-01824-35-01,205806533,01824.35.01,995.0,2017-02-08T23:25:46Z
Southwire-1-000-ft-8-Brown-Stranded-THHN-Wire-23847706,206061708,23847706,341.0,2017-02-08T23:25:48Z
AFC-Cable-Systems-6-3-x-500-ft-BX-AC-90-Cable-1420-45-00,202262384,1420-45-00,1574.0,2017-02-08T23:25:49Z
AFC-Cable-Systems-12-2-Gauge-x-250-ft-MC-Lite-Cable-2105S42-80,206741547,2105S42-80,312.48,2017-02-08T23:25:50Z
AFC-Cable-Systems-6-3-Gauge-x-500-ft-MC-Lite-2120-45-00,206741560,2120-45-00,1334.0,2017-02-08T23:25:52Z
Southwire-2-500-ft-10-Gauge-Green-Solid-CU-SIMpull-THHN-Wire-11599805,207100911,11599805,373.11,2017-02-08T23:25:53Z
Southwire-1000-ft-18-Brown-Stranded-CU-GPT-Primary-Auto-Wire-55667824,205333314,55667824,48.36,2017-02-08T23:25:54Z
Southwire-500-ft-8-3-Gray-Stranded-CU-Tray-Cable-44339001,202316432,44339001,927.0,2017-02-08T23:25:55Z
AFC-Cable-Systems-10-3-Gauge-x-1-000-ft-MC-Lite-2108-60-00,206741555,2108-60-00,1100.0,2017-02-08T23:25:57Z
AFC-Cable-Systems-10-2-Gauge-x-1-000-ft-MC-Lite-2107-60-00,206741554,2107-60-00,999.0,2017-02-08T23:25:58Z
Southwire-500-ft-12-3-CU-Pump-Cable-55173602,202316406,55173602,579.0,2017-02-08T23:26:00Z
Southwire-500-ft-6-Solid-Bare-Copper-Wire-10638566,203728893,10638566,296.0,2017-02-08T23:26:02Z
Carol-Brand-250-ft-8-3-Black-Portable-Power-SOOW-Electrical-Cord-01812-35-01,205843907,01812.35.01,530.0,2017-02-08T23:26:03Z
Southwire-2500-ft-14-Green-Stranded-THHN-Wire-22959106,205358071,22959106,223.0,2017-02-08T23:26:05Z
Southwire-2500-ft-14-Black-Stranded-THHN-Wire-22955906,205358068,22955906,243.75,2017-02-08T23:26:06Z
Southwire-2-500-ft-8-Gauge-Red-Stranded-CU-SIMpull-THHN-Wire-20490905,207100929,20490905,652.37,2017-02-08T23:26:09Z
Southwire-500-ft-8-Orange-Stranded-THHN-Wire-23849312,206052274,23849312,135.0,2017-02-08T23:26:10Z
Southwire-500-ft-10-Gauge-Black-Stranded-CU-XHHW-Wire-11294604,207100975,11294604,129.01,2017-02-08T23:26:11Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2158S60-00,206741562,2158S60-00,561.93,2017-02-08T23:26:12Z
Southwire-2500-ft-12-White-Solid-THHN-Wire-11588105,206052148,11588105,241.48,2017-02-08T23:26:14Z
Southwire-2-500-ft-10-Gauge-Green-Stranded-CU-XHHW-Wire-37116101,207100980,37116101,599.53,2017-02-08T23:26:15Z
Southwire-2500-ft-12-Purple-Stranded-THHN-Wire-23212406,206052165,23212406,294.88,2017-02-08T23:26:16Z
Southwire-1000-ft-8-Red-Stranded-CU-GPT-Primary-Auto-Wire-55665301,205329401,55665301,377.0,2017-02-08T23:26:18Z
Cerrowire-500-ft-2-1-Stranded-XHHW-2-Wire-Black-1171-5200J,203004937,1171-5200J,1224.0,2017-02-08T23:26:20Z
Southwire-2500-ft-14-Black-Solid-CU-THHN-Wire-11579005,205358015,11579005,188.0,2017-02-08T23:26:21Z
Southwire-500-Ft-4-White-Stranded-THHN-wire-20500501,202250378,20500501,377.0,2017-02-08T23:26:23Z
AFC-Cable-Systems-12-2-x-250-ft-MC-Parking-Deck-Cable-2304-42-00,204794353,2304-42-00,279.55,2017-02-08T23:26:24Z
Southwire-2500-ft-12-Gray-Solid-THHN-Wire-22870005,206052157,22870005,257.35,2017-02-08T23:26:25Z
Southwire-1-000-ft-4-Gauge-Orange-Stranded-CU-SIMpull-THHN-Wire-41171006,207100964,41171006,653.97,2017-02-08T23:26:28Z
Southwire-1000-ft-14-Orange-Stranded-CU-GPT-Primary-Auto-Wire-55669524,205341600,55669524,98.0,2017-02-08T23:26:29Z
Southwire-500-ft-10-3-Solid-CU-Pump-Cable-Wire-55173802,202316318,55173802,571.84,2017-02-08T23:26:31Z
Southwire-2-500-ft-2-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20506211,207100972,20506211,4511.92,2017-02-08T23:26:33Z
Southwire-2-500-ft-10-Gauge-Yellow-Stranded-CU-SIMpull-THHN-Wire-22978106,207100920,22978106,376.52,2017-02-08T23:26:36Z
Southwire-1000-ft-1-Black-Stranded-CU-THHN-Wire-20505401,202316343,20505401,2072.0,2017-02-08T23:26:37Z
Southwire-500-ft-12-Gray-Solid-THHN-Wire-22870001,202316253,22870001,51.05,2017-02-08T23:26:39Z
Southwire-1-000-ft-1-Gauge-Black-Stranded-CU-SIMpull-THHN-Wire-20504701,207100970,20504701,1164.71,2017-02-08T23:26:40Z
Southwire-2-500-ft-6-Gauge-White-Stranded-CU-SIMpull-THHN-Wire-20494107,207100938,20494107,995.1,2017-02-08T23:26:42Z
Carol-Brand-250-ft-10-4-Black-Portable-Power-SOOW-Electrical-Cord-02727-35T-01,205841164,02727.35T.01,413.33,2017-02-08T23:26:43Z
Southwire-1000-ft-6-Green-Stranded-THHN-Wire-20497405,202316350,20497405,538.0,2017-02-08T23:26:44Z
Southwire-10-3-X-125-ft-Stranded-MC-Electrical-Cable-69118805,202250422,69118805,132.29,2017-02-08T23:26:45Z
Southwire-500-ft-18-Blue-Solid-TFN-Wire-26980306,206471691,26980306,43.17,2017-02-08T23:26:47Z
Southwire-500-ft-14-Black-Stranded-XHHW-Wire-11292071,205810717,11292071,64.99,2017-02-08T23:26:49Z
AFC-Cable-Systems-4-1-x-500-ft-Bare-Armored-Ground-Cable-1303-45-00,204794348,1303-45-00,625.4,2017-02-08T23:26:51Z
AFC-Cable-Systems-14-2-Gauge-x-1-000-ft-MC-Quik-Lite-Cable-3101-60-00,206741563,3101-60-00,396.49,2017-02-08T23:26:52Z
AFC-Cable-Systems-14-4-x-250-ft-BX-AC-90-Solid-Cable-1403N42-AFC,205070958,1403N42-AFC,267.0,2017-02-08T23:26:53Z
1000-ft-16-AWG-2-Conductor-Speaker-Wire-White-red162boxwh1000,300749815,red162boxwh1000,199.99,2017-02-08T23:26:55Z
Southwire-1-000-ft-12-2-2-Yellow-Solid-NM-B-Wire-55048401,202528018,55048401,814.0,2017-02-08T23:26:57Z
Southwire-2-500-ft-10-Gauge-White-Solid-CU-SIMpull-THHN-Wire-11596405,207100909,11596405,373.11,2017-02-08T23:27:00Z
Southwire-2500-ft-14-White-Solid-THHN-Wire-11580805,205358016,11580805,188.0,2017-02-08T23:27:01Z
Southwire-2-500-ft-10-Gauge-Black-Solid-CU-SIMpull-THHN-Wire-11595605,207100908,11595605,373.11,2017-02-08T23:27:02Z
Southwire-2-500-ft-6-Gauge-Red-Stranded-CU-SIMpull-THHN-Wire-20495807,207100939,20495807,995.1,2017-02-08T23:27:04Z
Southwire-500-ft-12-Red-Stranded-XHHW-Wire-37103971,205811060,37103971,89.99,2017-02-08T23:27:05Z
AFC-Cable-Systems-10-2-x-250-ft-MC-Lite-Cable-2107-42-00,202286680,2107-42-00,197.0,2017-02-08T23:27:06Z
AFC-Cable-Systems-12-3-x-250-ft-MC-Parking-Deck-Cable-2305-42-00,204794354,2305-42-00,345.03,2017-02-08T23:27:07Z
Southwire-500-ft-18-Red-Solid-TFN-Wire-26979506,206471690,26979506,43.17,2017-02-08T23:27:09Z
Southwire-500-ft-16-White-Stranded-CU-TFFN-Fixture-Wire-27033001,202585331,27033001,52.24,2017-02-08T23:27:11Z
500-ft-16-AWG-4-Conductor-Direct-Burial-65-Strand-Wet-Slick-OFC-Speaker-Wire-White-16-4fx-boxwhite,300437239,16-4fx-boxwhite,249.99,2017-02-08T23:27:12Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2104S60-01,206741542,2104S60-01,445.08,2017-02-08T23:27:13Z
Cerrowire-500-ft-6-1-Stranded-XHHW-2-Wire-Green-1171-4205J,202899546,1171-4205J,317.0,2017-02-08T23:27:15Z
Southwire-2-500-ft-10-Gauge-Purple-Solid-CU-SIMpullTHHN-Wire-25333601,207100916,25333601,373.11,2017-02-08T23:27:17Z
Southwire-2-500-ft-10-Gauge-Pink-Stranded-CU-SIMpull-THHN-Wire-26053906,207100923,26053906,376.52,2017-02-08T23:27:18Z
Carol-Brand-250-ft-14-5-Black-Portable-Power-SOOW-Electrical-Cord-09405-35-01,205843913,09405.35.01,330.0,2017-02-08T23:27:20Z
Cerrowire-2500-ft-12-19-Orange-Stranded-THHN-Wire-112-3606M,204358913,112-3606M,270.0,2017-02-08T23:27:21Z
Carol-Brand-250-ft-14-4-Black-Portable-Power-SJOOW-Electrical-Cord-01364-35T-01,205843303,01364.35T.01,218.48,2017-02-08T23:27:23Z
250-ft-16-4-Gauge-Fire-Alarm-Control-Cable-Coil-with-Red-Armor-1813R42-00,300690903,1813R42-00,295.24,2017-02-08T23:27:25Z
AFC-Cable-Systems-12-3-x-250-ft-Health-Care-Facility-Aluminum-MC-Stat-Cable-5805-42-00,204794277,5805-42-00,311.81,2017-02-08T23:27:26Z
MC-Tuff-Luminary-250-ft-16-2-TPJ-12-3-MC-Tuff-Luminary-Coil-18BMB42T500,300690874,18BMB42T500,393.91,2017-02-08T23:27:27Z
Southwire-2500-ft-12-Yellow-Stranded-THHN-Wire-22969006,206052161,22969006,270.0,2017-02-08T23:27:29Z
Southwire-250-ft-2-1-600-Volt-Black-Stranded-CU-Welding-Cable-57007304,205168035,57007304,586.0,2017-02-08T23:27:30Z
Southwire-500-ft-2-2-2-Gray-Stranded-CU-SEU-Cable-13080705,202316286,13080705,2417.0,2017-02-08T23:27:32Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2104S60-03,206741544,2104S60-03,445.08,2017-02-08T23:27:34Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Lite-Cable-2104S60-02,206741543,2104S60-02,445.08,2017-02-08T23:27:35Z
Southwire-1000-ft-8-Orange-Stranded-THHN-Wire-23849306,206061597,23849306,341.0,2017-02-08T23:27:36Z
Southwire-2500-ft-12-White-Stranded-THHN-Wire-22965806,206052158,22965806,270.0,2017-02-08T23:27:38Z
AFC-Cable-Systems-12-4-Gauge-x-250-ft-MC-Lite-Cable-2106S42-00,206741551,2106S42-00,262.05,2017-02-08T23:27:39Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Tuff-Cable-1704B60T02,206741532,1704B60T02,445.08,2017-02-08T23:27:40Z
Southwire-1-000-ft-4-Gauge-Green-Stranded-CU-SIMpull-THHN-Wire-25172804,207100962,25172804,653.97,2017-02-08T23:27:42Z
AFC-Cable-Systems-12-3-x-250-ft-Solid-MC-Tuff-Cable-1705B42TAFC,204842021,1705B42TAFC,194.0,2017-02-08T23:27:43Z
AFC-Cable-Systems-8-3-Gauge-x-1-000-ft-MC-Lite-2116-60-00,206741559,2116-60-00,1845.68,2017-02-08T23:27:45Z
500-ft-16-AWG-2-Conductor-Wet-Slick-OFC-Speaker-Wire-Black-16-2fx-boxblack,300430250,16-2fx-boxblack,129.99,2017-02-08T23:27:47Z
Southwire-2500-ft-14-Purple-Stranded-THHN-Wire-23956606,205358079,23956606,243.75,2017-02-08T23:27:49Z
AFC-Cable-Systems-12-2-Gauge-x-1-000-ft-MC-Tuff-Cable-1704B60T03,206741533,1704B60T03,445.08,2017-02-08T23:27:50Z
MC-Luminary-MultiZone-250-ft-2TPJ16-12-3-MC-Luminary-MultiZone-PCS-Reel-18LC-44-500,300690876,18LC-44-500,514.22,2017-02-08T23:27:51Z
AFC-Cable-Systems-12-2-x-250-ft-Health-Care-Facility-Aluminum-HCF-Lite-Cable-2804G42-00,204794355,2804G42-00,205.14,2017-02-08T23:27:52Z
Southwire-1-000-ft-8-Gray-Stranded-THHN-Wire-23850106,206061710,23850106,341.0,2017-02-08T23:27:54Z
Southwire-500-ft-12-Blue-Stranded-XHHW-Wire-37104771,205811056,37104771,89.99,2017-02-08T23:27:54Z
500-ft-16-AWG-2-Conductor-Direct-Burial-65-Strand-Wet-Slick-OFC-Speaker-Wire-White-16-2fx-boxwhite,300430259,16-2fx-boxwhite,129.99,2017-02-08T23:27:56Z
Southwire-1000-ft-12-Dark-Green-Stranded-CU-GPT-Primary-Auto-Wire-55678924,205329384,55678924,144.0,2017-02-08T23:27:57Z
Southwire-500-ft-10-3-Stranded-CU-Pump-Cable-56366302,203023556,56366302,581.0,2017-02-08T23:27:58Z
AFC-Cable-Systems-14-2-x-250-ft-Aluminum-MC-Quik-Cable-3101-42-00,204794260,3101-42-00,122.5,2017-02-08T23:27:59Z
Southwire-500-ft-10-White-Solid-THHN-Wire-11596401,202316545,11596401,84.47,2017-02-08T23:28:00Z
Southwire-500-ft-10-2-Solid-CU-Pump-Cable-55173702,202316446,55173702,580.65,2017-02-08T23:28:01Z
Cerrowire-2500-ft-12-19-Pink-Stranded-THHN-Wire-112-3611M,204358918,112-3611M,270.0,2017-02-08T23:28:02Z
Southwire-500-ft-4-4-4-Gray-Stranded-CU-SEU-Cable-13078105,202316287,13078105,1789.0,2017-02-08T23:28:04Z
AFC-Cable-Systems-14-2-x-250-ft-MC-Fire-Alarm-Cable-1834R42-00,204843312,1834R42-00,205.57,2017-02-08T23:28:06Z
